% Model:              AxialGradingFinal.mph
% Version:            COMSOL 4.3.2.164
% Date:               Mar 14 2014, 12:47
% Dimension:          2
% Nodes:              1031
% Expressions:        1
% Description:        Electric field norm
% Length unit:        mm
% r                       z                        es.normE (V/m)
107.21667313037179        3000                     2612096.483858953
107.1169085928903         3000                     2614526.526326378
105.17946667652497        3000                     2629328.5178466276
105.2756206075662         3000                     2626926.5056551336
105.35963917717292        3000                     2624831.885809527
105.12901649781358        3000                     2630588.4106456884
100.19793020985945        3000                     2726377.36265746
100.26780415465733        3000                     2724477.595846658
101.61756163184714        3000                     2721490.6739825327
101.4419989014319         3000                     2726200.411637675
91.26989331562724         3000                     2957262.586105623
91.09686274415994         3000                     2962879.5390304197
91.25203319772439         3000                     2957842.269940728
126.27603570950276        3000                     2311171.1576565765
126.41292967697242        3000                     2308667.5260152165
126.65672699445469        3000                     2304223.7581761554
126.725812454034          3000                     2302968.987573543
126.61699815533142        3000                     2304947.6389876083
125.17605928573484        3000                     2331481.6060412894
125.02222050144049        3000                     2334347.248779889
121.73289025594477        3000                     2364149.0416916455
121.73406945781092        3000                     2364125.9812692185
121.73460692557245        3000                     2364116.143137944
119.64340462850281        3000                     2405435.7790564974
119.34578281891623        3000                     2411433.5368296932
119.12436724542718        3000                     2415918.9505113857
119.04107634876652        3000                     2417605.8627644633
119.00631996405234        3000                     2418314.4037617655
118.84539983350177        3000                     2421590.9380786736
118.70069611465597        3000                     2424538.395585404
95.39867971407789         3000                     2829275.766302343
95.46663944528055         3000                     2827260.186773612
95.47162467140771         3000                     2827112.077209191
96.1995147716031          3000                     2839696.955352561
96.11723682981867         3000                     2842127.7684681155
116.07806235889396        3000                     2445278.130307838
116.16379046078536        3000                     2443474.2854930246
115.98676360735664        3000                     2447203.617130766
115.94193489824413        3000                     2448149.0170823773
116.22678946724227        3000                     2442149.376983719
116.34163045311085        3000                     2439738.5713648843
112.73870131498961        3000                     2517707.4939911435
112.835670335043          3000                     2515545.133210578
112.93027288258034        3000                     2513436.1779462844
113.11613308728734        3000                     2509306.950104087
112.59701809433807        3000                     2520876.5809408524
110.71956840588695        3000                     2529455.667082307
110.77439894616646        3000                     2528202.6938366536
110.82553949631495        3000                     2527037.16801513
106.84827938293586        3000                     2621100.2058708956
106.91273403567833        3000                     2619521.5742570446
106.75470266140672        3000                     2623400.3176874085
105.36750030773557        3000                     2624635.779660195
105.46792890672249        3000                     2622136.5526729594
105.534349065139          3000                     2620486.6835992797
105.59974778972256        3000                     2618863.3524887385
100.39976185243428        3000                     2720896.314929866
100.41378851652243        3000                     2720516.5106427283
101.44168673295957        3000                     2726209.054455751
101.44078934179038        3000                     2726233.427498815
101.28531000181073        3000                     2730418.9614127926
126.86382164685453        3000                     2300462.7711343034
127.00691298833145        3000                     2297871.182392308
127.06078653090941        3000                     2296897.3996128393
127.20643678067708        3000                     2294266.222191297
127.38680005229008        3000                     2291019.067994317
131.857663320531          3000                     2246028.731526602
132.03694021210816        3000                     2242980.9948845804
131.7061372244689         3000                     2248614.113108246
132.14697775883985        3000                     2241110.6560662463
132.25976273438366        3000                     2239202.0612881384
132.4406258519554         3000                     2236141.798575227
124.94371263739988        3000                     2335813.372420078
124.74613048959465        3000                     2339517.7134601763
124.5968397233254         3000                     2342318.0671225674
124.50991031388138        3000                     2343954.9334086385
121.73733630371245        3000                     2364062.633536109
121.89897275891808        3000                     2360927.9973321003
121.94260797672543        3000                     2360083.987989035
118.42060113941913        3000                     2430274.220401502
118.66774918758074        3000                     2425213.0740930694
118.32115707022835        3000                     2432318.8963616323
118.16213581666398        3000                     2435590.8815117017
118.04088476342338        3000                     2438093.53206274
95.97963629142922         3000                     2846202.439427288
95.96556606050298         3000                     2846618.75960892
116.20230299813461        3000                     2442663.733595254
116.4543075352827         3000                     2437378.2675595987
116.49229193526602        3000                     2436583.3665715256
112.56549186727239        3000                     2521581.547701612
112.35430977046676        3000                     2526322.077777795
112.51300742026567        3000                     2522759.2021833444
112.31236592577055        3000                     2527265.1164792003
110.91947024063256        3000                     2524896.6296446756
110.95918239335666        3000                     2523993.318958595
111.01078493433472        3000                     2522819.770540638
106.64482273456767        3000                     2626101.691701158
106.54747616908331        3000                     2628502.1195932897
106.50063337228512        3000                     2629657.246181
105.67528474096355        3000                     2616991.7717486075
105.69787060509512        3000                     2616432.234832176
100.43787906056039        3000                     2719864.475858463
100.53733770223731        3000                     2717173.055082439
100.5667379712495         3000                     2716379.468407107
101.23527436373482        3000                     2731768.949788241
101.12971618532472        3000                     2734619.72330854
127.65113017130669        3000                     2286274.7838781145
127.72598032475082        3000                     2284935.40386521
127.50703325063262        3000                     2288859.3068101504
127.44222064658756        3000                     2290021.6119083543
127.83380126126947        3000                     2283007.977714425
127.90069019728072        3000                     2281814.3198354617
131.40581483461753        3000                     2253751.9642462838
131.61375134545162        3000                     2250191.4133517216
131.2659842557662         3000                     2256152.969646511
131.06150890898715        3000                     2259672.9793788693
130.722564022874          3000                     2265531.802987941
130.771713156327          3000                     2264681.0611414495
130.69994732868267        3000                     2265924.334294755
132.61472501582557        3000                     2233208.3333191774
132.705151360393          3000                     2231684.744022208
138.4891179804435         3000                     2171509.7345870445
138.55853720902533        3000                     2170420.493830817
124.0916389613703         3000                     2351854.378691582
124.19575030225589        3000                     2349884.580545275
124.02244348104429        3000                     2353167.4401991824
124.36201530334989        3000                     2346740.110026754
122.02722734308465        3000                     2358446.9382363823
122.11495116629663        3000                     2356752.998402264
117.95394079054222        3000                     2439891.016721016
117.85217209595376        3000                     2441997.2834867695
116.54593769477444        3000                     2435462.4343338558
116.61079058644958        3000                     2434107.3259617686
112.24078062037094        3000                     2528878.1904324424
112.05529986446335        3000                     2533061.452285674
111.04727782186825        3000                     2521991.031499623
111.09187203543772        3000                     2520978.171716558
106.3546157142776         3000                     2633267.963345211
106.36355861055752        3000                     2633046.5047017536
105.78196000239582        3000                     2614352.5761408233
105.79552600389752        3000                     2614017.0901530804
100.99350131998887        3000                     2738307.5704228706
101.01002758653148        3000                     2737860.7157889092
138.82119026603377        3000                     2166313.773282523
138.82752898627524        3000                     2166215.7180222175
138.85182197464775        3000                     2165836.223357188
127.97755665455662        3000                     2280443.436267252
128.09237781919757        3000                     2278399.4537647655
130.97994397421976        3000                     2261079.4749593735
130.48020383682828        3000                     2269739.667503394
130.30923597436046        3000                     2272718.942541993
132.8004825836922         3000                     2230084.857815802
132.9734953966971         3000                     2227180.9353063386
133.1825913708068         3000                     2223686.0984469526
133.32649890403908        3000                     2221286.0213781535
133.47256717985695        3000                     2218854.188434682
133.6201348947847         3000                     2216404.4582144725
133.6859973106216         3000                     2215312.115908044
133.8248669771209         3000                     2213013.3994326238
137.99131096982327        3000                     2179342.0233755955
138.08212213852846        3000                     2177910.4560227017
138.28543414272633        3000                     2174706.27206381
137.64136598819118        3000                     2184883.583106398
137.67930211187686        3000                     2184281.6751751085
137.33884015747643        3000                     2189696.6485797768
123.81609673469207        3000                     2357089.2065748335
123.74918972963424        3000                     2358361.966214125
122.16038354640561        3000                     2355876.103157858
122.29635655806976        3000                     2353256.798827727
117.6742681174437         3000                     2445689.1966244844
117.6600067916622         3000                     2445985.5589528657
116.69388125408824        3000                     2432374.5989267407
116.71578367908714        3000                     2431917.8042522795
111.8610216825096         3000                     2537461.8818041547
111.88174488920801        3000                     2536992.629681085
111.16185666648293        3000                     2519391.4865137883
111.1967092623527         3000                     2518601.2811029833
106.35301797509763        3000                     2633306.8127806014
106.18875114067063        3000                     2637380.4397021797
139.09925409521327        3000                     2161983.2438179934
139.17166630561832        3000                     2160859.2112682606
139.3730495385045         3000                     2157736.537930491
128.13256489141872        3000                     2277684.7650847565
128.25071779704666        3000                     2275586.518424844
130.243443786726          3000                     2273865.8000820563
130.1494270524617         3000                     2275509.9348400845
130.02759420093824        3000                     2277640.5424609752
129.93061359087395        3000                     2279342.129218631
129.8167395149866         3000                     2281339.957690649
133.26000698996052        3000                     2222393.212632412
133.87414842194937        3000                     2212199.0987477927
133.9730958685565         3000                     2210564.5590846357
136.92314210802556        3000                     2196344.368391837
137.20178808360194        3000                     2191884.2441775124
137.26836598889847        3000                     2190818.711621871
136.89485647772517        3000                     2196798.5467469697
137.27512604967478        3000                     2190710.4328808016
123.65323669561305        3000                     2360194.388914562
123.50611245747844        3000                     2363004.057126653
122.3372722667071         3000                     2352470.3526162184
122.43539995257635        3000                     2350584.4622887247
122.47059520918738        3000                     2349909.4270691476
122.30576569664532        3000                     2353076.040565189
117.64233056367105        3000                     2446353.42074738
117.47513605101403        3000                     2449834.73641273
116.73648395606376        3000                     2431486.939427391
116.80469207015825        3000                     2430066.8826073343
111.84443419589043        3000                     2537838.5277526504
111.65799019075985        3000                     2542075.865654054
144.784857586744          3000                     2110470.0906074815
144.884097238497          3000                     2109023.454502209
144.61697107478273        3000                     2112917.4828451923
144.30735352753194        3000                     2117453.0368177
139.53231916002568        3000                     2155274.117778893
139.70897688117373        3000                     2152548.8005522764
139.9385768062695         3000                     2149017.593153696
139.96191007751156        3000                     2148659.17303541
128.26137572181946        3000                     2275397.272867459
128.27794769109755        3000                     2275103.701759658
128.37869375678386        3000                     2273318.237735501
129.70680686490465        3000                     2283275.1116535724
129.60484585330755        3000                     2285070.1440697312
129.54060063528718        3000                     2286204.235900196
134.13879178945857        3000                     2207834.1141720642
134.15208954269195        3000                     2207615.075657196
136.6272253026318         3000                     2201101.7306198506
136.57673304390843        3000                     2201915.4000538993
123.33857401303949        3000                     2366215.17663391
123.29050930897928        3000                     2367136.2754494054
122.54569574196383        3000                     2348469.1747879176
122.63108787381299        3000                     2346834.4435700295
117.33039560888099        3000                     2452857.9260335052
117.28765097274241        3000                     2453751.1479147053
145.07741110650943        3000                     2106213.8501257435
145.1731927802763         3000                     2104824.097291441
145.38743436543345        3000                     2101722.0189058473
145.45062675901957        3000                     2100809.756794677
144.22619437167782        3000                     2118642.3563892576
144.12983778370037        3000                     2120061.025564726
143.82049448314532        3000                     2124618.7483380176
143.53799595732718        3000                     2128801.814460986
143.51608336764943        3000                     2129125.998018401
143.4987544735974         3000                     2129383.76376297
139.81526539579707        3000                     2150912.1290326403
140.09080766545202        3000                     2146681.852110575
140.23131416553804        3000                     2144531.3907275107
128.4242673499237         3000                     2272511.695549439
128.49311661099125        3000                     2271293.7288797013
129.3855066889297         3000                     2288944.1143528414
129.32233598312675        3000                     2290062.893184588
134.16385078717718        3000                     2207421.8258209988
134.3127567118124         3000                     2204974.46794762
134.4077641673819         3000                     2203416.552320849
134.47171827519753        3000                     2202368.114157691
136.2752095841979         3000                     2206787.004416675
136.27189213279902        3000                     2206840.664233631
134.51805354673976        3000                     2201609.898677863
123.23757461094762        3000                     2368154.589960487
123.0806020717479         3000                     2371174.6840342316
123.03487658073047        3000                     2372055.133225361
122.63918228097374        3000                     2346678.1046965877
145.57551504455887        3000                     2099006.9159192163
145.7460381816383         3000                     2096551.6031812064
145.90879644611186        3000                     2094213.2602336465
146.08464349181588        3000                     2091690.9157784935
146.18571575177387        3000                     2090246.0237758623
146.26849239833768        3000                     2089062.8017915452
146.3697653200437         3000                     2087617.5741051917
143.22532122018924        3000                     2133449.0713422652
143.1378198310133         3000                     2134754.1829985403
140.25839048593954        3000                     2144117.2667283607
140.38537892361893        3000                     2142177.7820154233
140.43391332382987        3000                     2141437.9165741396
140.5312634656431         3000                     2139954.0083996756
140.57812821104324        3000                     2139240.848492176
128.60849181368087        3000                     2269256.2916327547
128.61446396295216        3000                     2269150.8557911357
129.23869612909093        3000                     2291544.395674375
129.15870107195585        3000                     2292964.238228602
129.1035262561526         3000                     2293943.6915445332
134.6146173077307         3000                     2200030.3558461634
136.2664144139858         3000                     2206928.9654362164
136.03527949526503        3000                     2210679.0761274328
134.6916373415408         3000                     2198772.4714660114
135.9158502245626         3000                     2212622.479298021
146.45622833285557        3000                     2086384.935381252
146.6192605104792         3000                     2084065.2486080306
145.81670013464242        3000                     2095534.7592092054
146.74128472188224        3000                     2082332.3424159724
146.8611110471048         3000                     2080633.2194205374
142.86630497675975        3000                     2138810.2622837187
142.86249811539344        3000                     2138867.329455525
140.75542224886146        3000                     2136545.888083293
140.76378841602298        3000                     2136419.4013563297
140.76620776460376        3000                     2136382.134729128
129.0527837996752         3000                     2294846.187252018
128.9820690453428         3000                     2296103.7815453475
134.72167808398441        3000                     2198282.089088004
134.74497578294682        3000                     2197902.1966754245
135.80388671541147        3000                     2214446.559996256
134.803135091958          3000                     2196953.8250165624
135.6942903367249         3000                     2216235.046151193
146.68090841291541        3000                     2083189.0877920652
146.93566370821895        3000                     2079577.6164424885
147.11865837921547        3000                     2076990.7955745892
142.6270489229888         3000                     2142398.8364324444
142.8545626984541         3000                     2138986.7174933143
142.5018787879744         3000                     2144281.73067126
142.22013074248474        3000                     2148529.1409154823
142.28729049603078        3000                     2147515.9824011615
140.9399710406958         3000                     2133748.912629684
140.97821188805713        3000                     2133169.9127736297
140.7772751449099         3000                     2136214.5364410924
134.8521995183707         3000                     2196154.537819715
135.55633844280965        3000                     2218490.6502899094
135.47868223789925        3000                     2219762.3373419107
147.1236064863582         3000                     2076920.9670585974
147.12734436017556        3000                     2076868.0861650084
147.31809290415214        3000                     2074179.2486772584
142.168310715124          3000                     2149313.0305682635
142.4024490679307         3000                     2145778.397593166
142.0468806854915         3000                     2151150.1251258138
141.0637457707097         3000                     2131877.02692134
141.11888191375874        3000                     2131043.978091152
135.33685360082382        3000                     2222088.852868935
135.2588287469101         3000                     2223370.5045108655
147.34938528620194        3000                     2073738.8176260558
147.44892892009588        3000                     2072339.6504346684
147.51904459943654        3000                     2071353.9613935342
147.54201869104966        3000                     2071031.928586844
141.92448215669128        3000                     2153006.1285102163
141.8490841238557         3000                     2154149.4262298476
141.23482551796673        3000                     2129294.48883724
141.20633339339827        3000                     2129724.271798923
141.12876396859778        3000                     2130894.460243046
147.69723012088292        3000                     2068855.3703239737
147.70729851806004        3000                     2068714.6564757822
141.74415183530883        3000                     2155745.4555233996
141.6565814438574         3000                     2157077.3828525404
148.47588871584884        3000                     4.420506974167339E-14
148.60735216057958        3000                     3.7664470787762335E-14
148.4744118894506         3000                     4.5913079690929117E-14
148.3438773046959         3000                     5.4701746892698733E-14
148.4732254795195         3000                     4.6229583791269924E-14
147.77616187893307        3000                     2067751.031990745
147.83697483841075        3000                     2066900.2252161342
148.74762549266967        3000                     3.274400335842244E-14
148.82194559734228        3000                     3.026559669408363E-14
148.87149995926427        3000                     2.9226988495553906E-14
148.2579884620905         3000                     6.821493758217813E-14
148.20348470150506        3000                     7.773881836022127E-14
149.15525942527847        3000                     2.453831424844801E-14
149.30144895078035        3000                     2.3411772768294772E-14
