% Model:              NoGradingFinal.mph
% Version:            COMSOL 4.3.2.164
% Date:               Mar 12 2014, 15:18
% Dimension:          2
% Nodes:              1634
% Expressions:        1
% Description:        Electric field norm
% Length unit:        mm
% r                       z                        es.normE (V/m)
95.16219288378572         3879.62                  2972543.05172064
95.27217607593825         3879.62                  2948774.763252221
93.40737489964249         3879.62                  2980270.487622193
93.52762962194595         3879.62                  2991346.8195928987
90.43853353082538         3879.62                  3022894.059232437
90.45478597262742         3879.62                  3018559.3054632577
87.91923845664857         3879.62                  3020381.7448176504
87.86234773312006         3879.62                  3016912.9182708794
86.22612804653636         3879.62                  3009284.912047995
86.3484107093511          3879.62                  2995497.4010079685
86.38344889699906         3879.62                  2991206.3270097077
86.18838763716718         3879.62                  3015090.5423401543
56.05360994643746         3879.62                  4174449.9305120152
56.13695670564526         3879.62                  4174554.1675915406
55.98417872931414         3879.62                  4176503.7617144734
60.702662117651435        3879.62                  4073340.6696551233
56.15722687000957         3879.62                  4174223.8149533737
56.235368241635555        3879.62                  4175425.142296295
60.58657799591893         3879.62                  4083838.8671605834
64.40761667457825         3879.62                  3934043.6798214926
64.31741034858523         3879.62                  3938964.008117586
64.2457924932618          3879.62                  3942962.281121821
61.8437870591608          3879.62                  4015816.684742328
61.848382750967566        3879.62                  4016117.243307405
61.83018014525253         3879.62                  4015871.779796088
61.75373218871122         3879.62                  4016081.582123384
61.739899166290655        3879.62                  4016109.945509756
72.83574673599196         3879.62                  3489577.0574029773
67.73645587629048         3879.62                  3728421.0442567244
67.82130235266034         3879.62                  3727309.414314602
67.96796749440821         3879.62                  3724559.8788615945
68.85460271907182         3879.62                  3709824.1871191445
68.62026640068342         3879.62                  3714034.272016022
68.8083704538505          3879.62                  3710381.2147931186
68.04635660943985         3879.62                  3723549.9215788846
68.19694381057866         3879.62                  3720926.130129284
68.2331209613666          3879.62                  3720421.241570766
81.81559092397617         3879.62                  3117825.040683489
81.93480461155534         3879.62                  3114949.608993213
81.9448247406148          3879.62                  3115373.966254766
82.07819383054985         3879.62                  3114052.493569068
82.62606196383832         3879.62                  3128750.2850033897
104.078333082109          3879.62                  2981857.2383776046
104.10368746586639        3879.62                  2983470.805938641
104.1167873902954         3879.62                  2983693.340977204
104.16216162257905        3879.62                  2984251.2404905306
103.8026896093129         3879.62                  2962763.180941234
103.87037055399581        3879.62                  2969169.561981006
99.55959476517542         3879.62                  2996836.2479553013
99.6268394300519          3879.62                  2990482.8374524126
99.63240614519312         3879.62                  2989825.3867423856
99.69955711408808         3879.62                  2982330.385339516
98.5555519245139          3879.62                  2950131.5860646637
98.53652627725577         3879.62                  2947065.8797378833
98.5145672662169          3879.62                  2944965.2360582147
95.3167738103123          3879.62                  2937707.9200876625
95.37034540180325         3879.62                  2925285.814241834
95.42958273231262         3879.62                  2910674.6792327417
95.45076949580987         3879.62                  2905920.985927137
93.3451650765145          3879.62                  2973221.1386399413
93.21546337738648         3879.62                  2961491.030269893
90.47782924692189         3879.62                  3013885.439216729
90.55611874317344         3879.62                  2995988.4661870995
86.4238770356278          3879.62                  2987930.6807399644
86.52422676731565         3879.62                  2979863.63035677
87.726576648372           3879.62                  3007720.672423063
87.33392199066012         3879.62                  2984003.0672037303
87.46981005871538         3879.62                  2991622.795093055
87.57826869782636         3879.62                  2997357.030072828
86.60241270145164         3879.62                  2976238.6336568436
86.65057320075735         3879.62                  2973884.62223694
87.07345417329562         3879.62                  2973479.6066150623
87.18261306975148         3879.62                  2976450.5685862238
87.24084917125745         3879.62                  2979519.251232411
55.93377654145637         3879.62                  4177696.6857402613
55.8911860812042          3879.62                  4179471.865564957
60.484022269807895        3879.62                  4093191.9501260496
56.259955728218685        3879.62                  4176220.050647917
56.31692381124255         3879.62                  4177691.5049168677
60.44626987642183         3879.62                  4096861.481782231
64.15827289491264         3879.62                  3947578.1092293244
64.06469727024624         3879.62                  3952630.7666223696
61.93905613986659         3879.62                  4016197.011961637
62.01853895908029         3879.62                  4016682.38397528
62.054933893036186        3879.62                  4016693.32654263
62.113126562551855        3879.62                  4017241.0188883226
104.21775275467401        3879.62                  2984823.9003889887
104.24312327895805        3879.62                  2983642.334675175
104.29402127618312        3879.62                  2982999.7937401645
103.70075284371283        3879.62                  2952170.0554492734
103.76361694996801        3879.62                  2958433.7761398833
99.73235736254769         3879.62                  2977307.5689358413
99.78887996906447         3879.62                  2969069.079825446
98.36429360641839         3879.62                  2927552.466218378
98.34088528671516         3879.62                  2924095.8259741995
95.52343715050884         3879.62                  2887580.9212395563
95.58785741975852         3879.62                  2873599.371143763
95.61724433260716         3879.62                  2866479.614399771
92.93633920377616         3879.62                  2933722.780998876
93.01560705733631         3879.62                  2940951.1889365986
93.06569905340024         3879.62                  2945998.358527874
90.61253071929973         3879.62                  2984137.161372963
90.66072981235867         3879.62                  2972723.572883238
86.73672523032857         3879.62                  2971230.3028454715
86.84279834273134         3879.62                  2969817.823513189
87.00749849844146         3879.62                  2971315.3524201373
86.91243130027858         3879.62                  2970508.4045814225
55.78587844116858         3879.62                  4184064.831763391
55.82085292231839         3879.62                  4182678.6403680593
60.333979291444095        3879.62                  4107342.905638128
60.34168185878109         3879.62                  4106629.9210870042
56.428653647688535        3879.62                  4184266.870671285
56.446689710703104        3879.62                  4185579.5586482584
